text,ASSORTMENT,PROMOTIONS,DELIVERY,PRICE,PRODUCTS_QUALITY,SUPPORT,CATALOG_NAVIGATION,PAYMENT
Слишком долгая доставка. Некоторые продукты доставляли просроченными.,0,1,1,1,1,0,0,0
Сервис становится хуже.,1,0,1,0,0,0,0,0
Скиньте деньги патом напишу о чом я думаю о вас,0,1,1,1,0,1,0,1
"Быстрая доставка, иногда кусаются цены и не всегда находишь то что нужно. Но если лень идти в магазин и неважна разница в сумме, то самокат самое то.",1,1,0,1,0,0,0,0
Очень долго,0,0,1,0,0,0,0,0
Не устраивает демократичность цен и ассортимент товаров для животных,1,1,1,1,0,0,0,1
"Все было всегда хорошо, доставкп быстрая, продукты в порядке, но все эту ситуацию с доставкой пакета в котором был пролит на половину лимонад, который пропитал все продукты.",0,0,1,0,0,0,0,0
Долго,0,0,1,0,0,0,0,0
"Проблемы с доставкой и поддержкой, по ассортименту и качеству товаров все ок",0,0,1,0,0,1,0,0
"Цены стали выше в несколько раз, элементарно раньше заказывала у вас воду по [NUM]р сейчас та же самая вода по [NUM]. Это вообще грабеж. Заказывать ваш сервис стала намного реже и то от безысходности",1,1,1,1,1,0,0,0
"В целом неплохо, иногда доставка долгая и курьеры некоторые неприветливые.",1,0,1,1,0,0,0,0
"Быстро, но дорого",1,1,0,1,1,0,0,0
Постоянно задерживается доставка. Иногда привозят просроченные продукты либо тухлые супы.,0,0,1,0,1,0,0,0
Ужасно,0,0,1,0,0,1,0,0
"Курьеры закономерно опаздывают, время ожидания увеличилось до [NUM] мин. Допустимая сумма заказа увеличивается, покупателю это не рентабельно. Самокат позиционировал себя как быстрый и удобный магазин, но сейчас это не так.",1,0,1,0,0,0,0,0
"Очень долгая доставка , заявлено одно время , но по итогу очень долго ждёшь",0,1,1,1,1,1,0,0
"Хорошая доставка, но часто курьеры задерживаются",1,1,0,0,0,0,0,0
выг овно,0,0,1,0,0,0,0,0
"На некоторые товары завышена цена. Доставка стала частенько задерживаться. Было бы здорово, если бы в карточке товара обозначалось, что срок годности на исходе :)",1,0,1,1,0,0,0,0
"Многие цены , дороже чем в магазине. Фиксированная цена на доставку.",0,1,0,1,0,0,0,0
"Доставка максимально долгая, иногда жду по часу и два! Каких то товаров нет!",1,0,1,1,1,1,0,0
"Написала как то в чат, клиентоориентированность на нуле, нечего хорошего о вас не думаю, заказываю у вас только в крайнем случае когда вариантов нет больше",0,0,1,0,0,1,0,0
"Доставка в последние месяцы не меньше [NUM] минут, по этой причине в большинстве случаев выбираем конкурентов, и только в крайнем обращаемся к самокату",0,0,1,0,0,0,0,0
Привет,1,0,0,0,1,0,0,0
"Дороговато. Выше магазинов и даже их доставок. Приемлемо, только если со скидками от [NUM]%. Доставка - быстрая, что приятно. Поиск не очень удобный, потому что везде первыми продукты от самого самоката, а они не очень вкусные, за редким исключением.",1,1,0,1,0,0,1,0
писька,1,1,1,1,1,1,1,1
"Ужасная доставка, заказывала йогурт привезли открытый и весь вытек!!!!",0,0,1,0,1,0,0,0
"Говорят [NUM] минут , а ждешь [NUM]-[NUM]",0,0,1,0,0,0,0,0
"Очень долгая доставка, все время опаздывают, невозможно позвонить курьеру, только через техподдержку, которая перезванивает через [NUM] минут, это очень долго и неудобно!!!",0,0,1,0,0,1,0,0
Долгая доставка,0,0,1,0,0,0,0,0
"Доставка теперь очень долгая! Минимум [NUM]мин даже на мелкие заказы(( я вас обожала за быструю и качественную доставку, теперь грущу",1,0,1,0,0,0,0,0
Часто привозят маленький остаточный срок годности.,1,0,0,1,1,0,0,0
"Обещана доставку за [NUM] минут, а ждешь около часа",0,0,1,0,0,0,0,0
"У вас очень вкусно, но скучная еда. Я уже перепробовала все, хочется чего-то нового и необычного. Цены очень приятные. Также еще хочется добавить про доставку: она ужасная. Всегда жду заказ более [NUM] минут. Неоднократно доходило ожидание до часа.",1,0,1,0,0,1,0,0
"Очень долгие доставки, невыносимо долгие порой. А также, ассортимент в разделе скидок и распродаж подчас составляет, я думаю, около тысячи или более продуктов, это, повторюсь, невыносимо. Хорошего дня",1,0,1,1,1,0,1,0
"все хорошо, но цены завышены",1,1,1,1,0,0,0,0
Цены многим дороже магазина,0,0,0,1,0,0,0,0
Ни разу не привезли во время!,1,0,1,0,1,1,0,0
Доставка хромает и цены высокие,0,1,1,1,0,0,1,0
В последнее время очень часто Доставка задерживается,0,1,1,0,0,0,0,0
Отменили заказ просто так,0,0,1,0,0,1,0,0
Курьеры никогда не приезжают вовремя,0,0,1,0,1,0,0,0
"Раньше были хорошие цены, сейчас все подорожало, уже не беру некоторые позиции, хочется чтобы был больше ассортимент и больше скидок/акций, тогда вам цены не будет.",1,1,0,1,1,0,0,0
"Хорошее решение, чтобы быстро купить покушать, но заниматься своими делами",1,0,1,0,0,1,0,1
Отвратительное отношение курьеров. Два отмененных заказа подряд.,0,0,1,0,0,0,0,0
"Плохая доставка, постоянные задержки, лавка лучше доставляет, приезжали испорченные продукты, также недовес (масса нетто одна, а на весах другая с учетом упаковки)",1,0,1,0,1,1,0,0
"На некоторых точках маленький ассортимент веганской продукции. Хотелось бы расширить. Например, добавить заморозку ( котлеты, нагетсы, чебуреки и т.д.). Приходится заказывать на другой адрес и идти до него пешком.",1,0,1,0,0,1,0,0
Есть над чем работать,1,1,1,1,1,1,1,0
"Не нравится когда хочешь что-то одно заказать повышается цена и стоит не от [NUM], а выше и получается чтобы заказать нужно больше набирать",0,0,1,1,0,0,0,1
Продуктов мало,0,1,0,1,0,0,0,0
Хочется больше низкокалорийной вегетарианской еды,1,1,0,1,1,0,0,0
Скатились (,1,0,1,0,1,0,1,0
"Находитесь в моем доме, доставка постоянно не меньше [NUM] минут Свежие овощи и зелень регулярно уже чахлые! Стараюсь лишний раз не заказывать.",1,0,1,1,1,0,0,0
Очень медленная доставка стала,0,0,1,0,0,0,0,0
"Качество продуктов бывает плохое, улучшить доставку. Курьер ещё ни разу вовремя не приезжал, улучшить термосумки (приезжает расстаевшее)",1,0,1,0,1,0,0,0
"Ждал, ждал так и не привезли заказ, за [NUM] часа, при обещанных [NUM].[NUM] часа. поддержка сказала, что ""сам виноват"".",0,0,1,0,0,0,0,0
"Было бы не плохо видеть карту курьера , где он находиться ! А так же по чаще актуальных скидок",0,1,1,0,0,1,0,0
"У вас пишут что доставка за [NUM] минут, но мне еще ни разу наверное не привезли вовремя. Если вы себя позиционируете как супер быстрая доставка то нужно соответствовать",1,0,1,1,0,0,1,0
"Не в первый раз привозят тухлую курицу! Переклеивают маркировку или просто неправильно хранят! Снимаю упаковку, а от курицы воняет! Товар не дешевый!",0,0,0,0,1,0,0,0
Стала Не быстрая доставка,0,0,1,0,0,0,0,0
Сервис [NUM],0,1,1,0,0,1,0,0
Бывает долгая доставка,0,0,1,0,0,0,0,0
Нет обычного доширака!цены космос,1,0,0,1,0,0,0,0
"Привезли не тот заказ , сказали что по политике заказ остаётся у нас, позже привезли нам наш заказ из которого убрали позиции без предупреждения . И попросили вернуть предыдущий неверный заказ.",0,0,1,0,0,0,0,0
Качество продуктов иногда плохое. Но это решают. Цены выше чем у конкурентов. Иногда долго везут,1,1,1,1,0,0,1,0
Крутые курьеры,0,1,0,1,0,0,0,0
"Цены дорогие ,но привозят быстро + маленький ассортимент",0,0,1,1,1,0,0,1
"Заказываю здесь из-за скорости доставки. Но когда вы задерживаете доставку, желание тут больше не заказывать!",1,1,0,0,0,1,0,0
Привезли половину заказа,1,0,0,0,0,0,0,0
"Что у вас высокие цены и низкое качество обслуживания и продуктов, к Вам только от безвыходности",0,0,1,0,1,0,0,0
"Часто не верную позицию привозят в заказе ,и задержка заказов",0,0,1,0,0,1,0,0
"Доставка и служба поддержки просто ужас, между собой хоть договоритесь какие у вас правила и скрипты.",0,0,1,0,0,1,0,0
"Начала играть в вашу игру,получила промокод, а он не действителен оказался",1,1,0,1,0,0,0,0
Много нужно работать,0,1,1,1,1,1,0,0
"ну бля так то норм все, даже хорошо, но иногда не хорошо, цены бы под редактировать!И БААЦ 🤯 еще больше навара. щя хавчик заказал, попробую, кто то говорит фу, а кто то очень вкусно, если я вам не напишу ‘ значит все плохо",0,1,0,1,0,0,1,1
"Сначала все было хорошо, но уже пару месяцев доставка просто ужасная, нужно ждать заказ по часу, хотя раньше было [NUM]-[NUM] минут",0,0,1,0,0,0,0,0
"Не самые свежие продукты, нередко доставка долгая и от [NUM]Р, в разделе скидки чаще всего именно продукция самоката появляется на много чаще чем обычные товары других брендов",0,0,1,1,1,0,0,0
"Готовая еда, несъедобная, и лучше ее либо убрать, либо сделать вкусной, думаю спрос будет лучше, и некоторые курьеры неаккуратно возят заказы, а операторы не справляются с отработкой возражений и часто хамовато общаются",0,0,1,0,1,0,0,0
г,1,0,1,0,0,0,0,0
"Вы сейчас привезли мне яйца срок годности, которых закончится через [NUM] дней. Я живу одна и редко что-то готовлю из яиц. Можно сказать вы мне их привезли, чтоб я их выкинула!.. Лимит символов не позволяет полностью высказаться!",0,1,1,0,1,1,0,0
Много просроченных и некачественных продуктов. В поддержке плевать хотели на клиентов,0,0,0,0,1,1,0,0
Доставка опаздывает постоянно. Продукты в ненадлежащем виде. Срок годности плохой- испорченное,0,1,1,0,0,1,0,0
Стали задерживать доставки. Это прям критично. Сейчас доставка сравнима с пятерочкой. Только в пятерочке дешевле и выбор больше.,1,0,1,0,0,0,0,0
Все чики бомбони,1,1,0,0,0,1,0,0
"Заказала черешню, а она вся зеленая",0,0,0,0,1,0,0,0
"Не смотря на то, что позиционируете себя как быстрая доставка, чаше всего привозите за [NUM] минут, при этом нормально нельзя отследить курьера. В остальном много вкусного от вас, снеки клевые, рыба вкусная, но ассортимент не такой большой и разнообразный",1,0,1,0,0,0,0,0
Спасибо за помощь),1,1,0,0,0,0,0,0
Пон,1,1,0,1,1,1,0,0
Никогда тех поддержка не отвечает либо дает неактуальную информацию,0,1,0,1,0,1,0,1
"Кексы вашего производства морковные, ужасные, сухие и не свежие",1,0,0,1,1,0,0,0
"Раньше доставка была [NUM]мин, а сейчас [NUM]мин",0,0,1,0,0,0,0,0
прикольно,1,0,0,0,0,0,0,0
"Вопрос только касаемо доставки, а так всё отлично. Думаю можно попробовать организовать и платную доставку, если не добирается определенная сумма при повышенном тарифе.",0,0,1,0,0,0,0,0
Цены очень высокие,0,1,0,1,1,0,0,0
Долго очень в последнее время😞,0,0,1,0,0,0,0,0
"Плюсы: бесплатная доставка, есть интересный импортный товар которого нигде нет, цены. Минусы: доставка всегда дольше, чем обещают, ужасная поддержка , почему-то звонок по заказу идет в коллцентр, сотрудники ничего не знают, не курьеру, нет чата в прилож",0,0,1,0,0,1,1,0
"Больше готовой еды, полно местных столовых из которых можно возить",1,0,0,1,0,0,0,0
Очень долгая доставка по утрам. В среднем занимает [NUM] часа,1,1,1,1,0,0,1,0
Высокие цены и невкусная готовая еда,0,1,0,1,1,0,0,0
"Опасаюсь заказывать овощи и фрукты , тк не свежие  привозите. Так же были блинчики с плесенью . Хотелось бы качество продуктов было на уровне , а то иногда очень хочется продукт и привозят не качественный то расстраивает , и предлагают скидку а не обмен",0,1,0,1,1,0,0,0
по моему адресу всегда очень долгая доставка,0,0,1,0,0,1,0,0
"Работа курьеров оставляет желать лучшего, сборка в последнее время хромает",0,0,1,0,0,1,0,0
Привозите не свежие продукты! Если они срок годности истекает предупреждайте!,1,1,1,1,1,1,1,1
"слишком дорого, но быстро",1,1,0,1,0,0,0,0
Доставка от [NUM]-[NUM]₽ это слишком(((,0,0,0,1,0,0,0,0
"За столько времени работы, можно уже проанализировать пик заказов, для улучшения сроков доставки!!! Но с каждым пазом все хуже и хуже",0,0,1,0,0,0,0,0
🤮,1,1,1,1,1,1,1,1
Долгая доставка,0,0,1,0,0,0,0,0
Отвратительно! Я сама таскала пакеты и воду. Сервис ужас!,0,0,1,0,0,0,0,0
жду заказ уже [NUM] минут((,1,0,1,0,0,0,0,0
Улучшить ассортимент,1,0,1,1,1,0,0,0
Не везёте за пол часа,0,0,1,0,0,0,0,0
"Отвратительная доставка. Когда доставщик с трудом разговаривает на русском, не может найти подъезд, просто уезжает, приходится заказывать снова. Это просто кошмар.",0,0,1,0,0,1,0,0
"Обманываете по времени доставки,",0,0,1,0,0,0,0,0
Отменили заказ без объяснений. Даже не сообщили. Сижу жду.,0,0,0,0,0,1,0,0
Ухудшилось качество доставки,1,1,1,0,0,0,0,0
Раньше было лучше,1,0,1,0,1,0,0,0
"Измените время доставки на [NUM] минут, как выходит по факту, а не пишите «вот-вот»",0,0,1,0,0,0,0,0
"Хорошие товары, скидки, но плохая поддержка",0,0,0,0,0,1,0,0
"Доставка слишком долгая , вместо [NUM] минут целый час",0,0,1,0,0,0,0,0
"Раньше доставка действительно была [NUM]-[NUM] минут , сейчас же каждый раз ждём больше часа, а то и двух",0,0,1,0,0,0,0,0
"Качество товаров не всегда высокое, цены выше среднего, очень удобная доставка",0,0,1,0,0,0,0,0
"Почему нет том яма , и много еды, которая не вкусная",0,0,0,0,1,0,0,0
Да все норм вроде в целом,0,1,0,0,0,1,1,0
"Средний срок доставки увеличился до [NUM] минут. Постоянно что-нибудь не докладывают, приходится выяснять через поддержку. Бывало и такое, что клали лишнее, то есть на сборке полный бардак. Ассортимент уменьшился, постоянно всё заканчивается, особенно в обед",1,0,1,0,1,1,0,0
"Это не [NUM] минут, а почти час",0,0,1,0,0,0,0,0
Раньше было быстрей. Сейчас дольше доставляют. Ну нормально,0,0,1,0,0,0,0,0
"Склад самоката от дома находится в [NUM] секундах, нужно пройти до коттеджа через дорогу и все равно не уложились в [NUM] минут и опоздали",0,0,1,0,0,0,0,0
Очень долгая доставка…,0,0,1,0,0,0,0,0
"Доставка часто не соответствует заявленному времени. Несколько раз заказала писали доставка [NUM] минут, в итоге ждали [NUM]. Хотя формат самоката - получить быстро максимально.",1,0,1,1,0,0,0,0
🤨,1,0,0,1,0,0,0,0
Мало ассортимента,1,0,1,1,0,0,0,0
Очень долго доставляете заказ!!!!,0,0,1,0,0,0,0,0
"Нужно сделать напрямую связь и не отменять заказы , а если отменяете то хотя бы тут же возвращать курьера на адрес",0,0,1,0,0,1,0,0
👍🏼👌🏻,0,1,0,0,1,0,0,0
Качество продуктов - можно класть не истекающий срок годности и не полуживые ягоды? Доставка - я «счастливчик» по качеству доставки. Заказы задерживают на максимально допустимое (и не допустимое) время. Каждый заказ у меня стресс - дождусь ли курьера?,0,0,1,0,1,0,0,0
Смешаные впечатления,1,1,0,1,1,0,0,0
"Магазин продуктов не плохой, но на многие товары цены завышены, при большой покупке выгоднее купить продукты в Пятерочке хоть там доставка [NUM]руб, но выгоднее получается на [NUM]-[NUM]руб",1,1,1,1,0,0,0,0
.,1,0,0,1,0,0,0,0
Слишком долгая доставка,0,0,1,1,0,0,0,0
"Норм,удобно. Поддержка долгая. Еда часто несвежая. Почему-то не доставляют в дома,которые находятся в [NUM] метрах от меня,это странно.",1,0,1,0,1,1,0,1
"Последние заказы доставляют более , чем за [NUM] минут. Если так будет продолжаться,  то будем вынуждены отказаться от вас!",1,0,1,0,0,0,0,0
Хороший сервис,1,1,0,1,0,0,0,0
"Можно сделать продукты дешевле, хоть на чуть-чуть. Потому что, вы меня извинити, но [NUM]₽ за репчатый лук-это в [NUM], а то и в [NUM] раза дороже, чем в большинстве магазинов. Или тогда уже делайте всегда Акции на большой ассортимент продуктов.",1,1,0,1,0,1,0,0
"По-моему мнению Эксплуатируете сотрудников доставки, улучшите условия труда: увеличьте штат и поднимите цену",0,0,1,1,0,0,0,0
Маленький ассортимент,1,1,0,1,0,0,1,0
"Часто привозят некачественные и неспелые продукты, цены завышены. Хотелось бы уже увидеть раздел отзывов под товарами, особенно вашими, тк какие-то из них хорошие, какие-то — тихий ужас.",1,0,0,1,1,0,0,0
Я [NUM] минут жду заказа где [NUM] бутылки воды и банка энергетика.,0,0,1,0,0,0,0,0
Иногда пойдет,1,1,0,1,1,1,0,1
"Само приложение самокат супер, НО! Но стоимость заказа очень часто составляет не менее [NUM]рублей. Это очень пугает. Потому что неудобно !",1,1,1,1,0,1,0,0
Все дорого скидок нет вообще,0,0,0,1,0,0,0,0
"Развивайтесь, вы на правильном пути.",1,0,0,0,0,1,0,0
Очень долго,0,0,1,0,0,0,0,0
Иногда обработка + доставка заказа растягивается более чем на полтора часа,0,0,1,1,0,0,0,0
"Очень долгая доставка, курьеры раньше были сильно лучше. Мало диетической еды.",1,0,1,1,0,0,0,0
"Один раз привезли тухлую рыбу, обещали выдать купон и так и не сделали этого",0,0,0,0,1,0,0,0
"Как только вы открылись, были чудесной компанией. Но сейчас разочарована: время доставки увеличилось вдвое, не возможно заказать один нужный товар ( требуете заказ от [NUM]р). Не все соответствует фото🤷‍♀️",0,1,1,0,0,0,0,0
Нужно создать возможность чаевых курьерам,0,0,0,0,1,0,1,0
"Более тщательно смотреть на овощи фрукты, которые вы доставляете",1,0,0,0,1,0,0,0
"Заказы приезжают с огромным опозданием. Вместо [NUM].[NUM] часов - через [NUM]. Если бы знала, не связывалась бы. Извинения бота в поддержке потерянное время никак не компенсируют.",0,0,1,1,0,1,0,0
"Ваше приложение часто не работает, невозможно сделать заказ. Были ситуации, когда доставка составляла более часа вместо [NUM] минут. Обещали скидочные промокоды за опоздания, но ничего не прислали.",0,1,1,1,0,1,1,1
Очень часто происходят задержки заказа. Как и в этот раз…,0,0,1,0,0,0,0,0
Заказ доставляли очень долго и качество продуктов не удовлетворительное,0,0,0,0,1,0,0,0
Мало товаров на выбор. Ценник в доставках есть ниже. Надеюсь на вас.,1,1,0,1,0,0,0,0
"Когда самокат только появился, время доставки составляло максимум минут [NUM], сейчас доставка стала очень долгая. Нравится что ассортимент часто пополняется. Хотелось бы получать промокоды какие то, как постоянный покупатель. Пользуемся самокатом каждый ден",1,1,1,0,0,0,0,0
"Ценник выше среднего, доставка часто промахивается по времени, а когда пишешь в поддержку там только дежурное "" нам очень жаль, приносим свои извинения"". При этом к курьерам нет претензий, а вот сервису и поддержке неуд за такое. К курьерам вопросов нет",0,1,1,1,0,1,0,0
Не всегда во время. Поддержка работает долго. Не всегда свежие фрукты и овощи,1,1,1,0,1,1,0,0
"Очень редко доставляют действительно за [NUM] минут. Как правило, на много дольше",0,0,1,1,1,1,0,0
"Дорогая продукция, не удобно заказывать от определенной суммы",0,1,1,1,1,0,0,0
"Все ок, только ассортимент страдает",1,1,0,0,0,0,0,0
"Продукты - супер! Особенно, те, что под маркой Самокат. Очень нравится состав. Из ""но"" : цены на обычные продукты удивляют. Завышение оправдано, но не настолько же😅 Делайте еще свои продукты!",0,0,0,1,0,1,1,0
"Быстрая доставка, но увеличили сумму заказа",0,1,0,1,0,0,0,1
"Только что оформляла заказ. Добавила в корзину салфетки из раздела избранное по цене [NUM]р за пачку. Перехожу в корзину, а там они уже по [NUM]р. Попробовала несколько раз удалить и снова добавить. В карточке товара одно, а в корзине другое. Это же обман.",1,0,0,1,1,0,0,0
Порой слишком долгая доставка,0,0,1,1,1,1,0,1
Не правильно указываете время доставки,1,0,1,1,0,0,0,1
"Когда только появилось приложение, было очень быстро, а сейчас проще самим сходить в магазин, быстрее будет. Уже который раз задерживается курьер, неприятненько",0,0,1,0,0,0,0,0
Порой бывает долго,0,0,1,0,0,0,0,0
"Очень часто задерживают доставку, обратная связь ничем не помогает, размахивают руками ждите скоро будет курьер. И часто бывает что товар последние дни срока годности.",1,1,1,1,1,1,0,0
ОПЛАТА ЗАКАЗА СЛИШКОМ ПРЕВЫШАЕТ В КАКИЕ-ТО МОМЕНТЫ,0,1,1,1,0,0,0,1
Улучшить нужно ассортимент,1,1,1,1,1,1,1,0
вау,0,1,1,1,0,0,0,0
"часто задерживаетесь с доставкой, а так все хорошо",0,0,1,0,0,0,0,0
"Быстро, удобно.",1,0,0,1,0,0,1,0
"Ужасная доставка, место обещанных [NUM]мин, жду от [NUM]-[NUM] час.",0,0,1,0,0,0,0,0
Долгая доставка🤷‍♀️,0,0,1,1,0,0,0,0
"Курьерам раздайте универсальные ключи от домофона, больше ассортимент сока нет тыквенного никогда, побольше местных продуктов типа морожено",1,1,0,1,0,0,1,0
"Все очень круто, однако цены дороже чем в обычных магазинах в среднем на [NUM]%. Понимаю, что издержки бесплатной доставки входят в чек, но лучше уж тогда сделать доставку платной, а цены ниже. В таком случае можно будет добавить подписку с бесплатной достав",0,1,0,1,0,0,1,0
"Только решила оценить доставку, как доставка задерживается!",0,1,0,0,0,0,1,0
"Доставляете [NUM] минут из соседнего дома, это чертовски грустно",1,0,1,0,0,1,0,0
"Очень часто привозило продукты скисшие! Качество продукции оставляет желать лучшего! Зачастую приходиться набивать сумму больше, так как по-другому не заказать, ненужное барахло заказывать. Вашу доставку никому не рекомендую! Всех друзей отговорил от вас!",0,1,0,1,1,1,0,1
Печаль! Никаких [NUM] минут уже нет давно! Не надо людей обманывать,1,0,1,0,0,0,0,0
"Цены завышены, иногда не обосновано....",0,0,1,1,0,0,0,0
"Регулярно ассортимент сильно урезан, всегда что-то закончилось и выбирать приходится из минимальных опций. Баги в приложении - есть у вас аншлаг, оперативнее меняйте время ожидания, а то вместо [NUM] минут заказ ждёшь все [NUM] - это бесит.",1,0,1,0,0,0,1,0
-_-,1,0,1,1,0,0,0,1
"Качество продуктов, ассортимент-отлично. Доставка самая ужасная. Раньте было все супер, доставляли очень аккуратно, продукты целые, все отдельно по пакетам, замороженные продукты везли в термосумках. Сейчас мороженое все растаяное, все тары разбитые.",0,0,1,0,0,0,0,0
Выпечка и молочка со скидкой часто несвежая. Можно честно продавать продукты с истекающим сроком годности писав об этом в приложении - срок годности ещё день или два. Мне попадалась еда без скидки с истекающим сроком годности (готовая от кфх Волков).,1,0,0,1,1,0,0,0
-,0,1,0,1,0,0,0,0
Списали бонусы спасибо (,0,0,0,0,0,1,1,1
"Бананы проверяйте чательнее:> а так суп (лапша) вкусный, и фунчозе бы поменьше масла и специй. Было бы просто восхитительно! А что касается доставки все хорошо.",1,0,0,0,1,0,0,0
"Здравствуйте. Продукты дорогие, ассортимент маленький. Из плюсов доставка быстрая...",1,1,0,1,1,0,0,0
"цены более высокие, по сравнению с другими магазинами, доставка часто задерживается, очень долго ждать, очень мало товаров в некоторых категориях. заказываю тут только тогда, когда в других местах нет того, что мне нужно",1,0,1,1,1,0,0,0
Курьеры часто опаздывают. Поддержка не дает никаких бонусов клиенту за опоздание.,0,1,1,0,0,1,0,0
Ужасная служба поддержки в телеграмм. Невозможно оперативно решить ни одну проблему.,1,1,0,1,1,1,0,0
Привет,1,0,0,1,1,0,0,0
Долгое ожидание курьера,0,0,1,0,0,0,0,0
"я щас напишу… долго очень собирают заказ, и доставляют",1,1,1,1,0,1,0,0
"ОТВРАТИТЕЛЬНАЯ РАБОТА КУРЬЕРОВ, ПОСТОЯННЫЕ ОПРЗДАНИЯ",1,0,1,0,0,1,0,0
Долго собирается заказ и доставляется,0,0,1,0,0,0,1,0
Курьеры просто отвратителтные,1,0,1,0,1,0,0,0
"Все,что думаю о вас",1,1,1,1,1,0,0,1
Очень часто заказ доставляется долго из-за нехватки курьеров. Грустно.,1,1,1,1,0,0,0,0
"Постоянным клиентам не даете промокоды,все промокоды действуют только на первый заказ",0,1,0,0,0,0,0,0
Доставка [NUM] мин вместо заявленных [NUM],0,0,1,0,0,0,0,0
"Очень нравиться, удобно. Но доставка последнее время очень долгая, пишут [NUM] минут приезжают через час",1,1,1,0,1,0,0,0
Норм,1,0,1,1,0,0,0,0
"Ранее доставка была быстрой, а сейчас [NUM] минут - [NUM] час. Я заказываю доставку чтобы успеть покушать перед клиентом и рассчитываю на те полчаса, которые указаны, а по факту доставка задерживается и я хожу голодной. Всё круто, кроме скорости)",0,0,1,0,0,0,0,0
"Хороший сервис был по началу, сейчас же, очевидно для многих, на быструю доставку расчитывать не стоит. Есть сервисы, где привозят  быстрее. Заказываю тут,  когда не спешу и нужны определённые продукты, которые уже полюбились.",0,0,1,0,0,0,0,0
Плохой сервис,1,1,1,1,1,1,0,1
кул,0,0,1,0,0,0,0,0
"Заказываю доставку постоянно, потому что устраивает скорость доставки. Но, к сожалению, стала часто получать товар с крайним сроком годности. Сегодня вот столкнулась с прокисшим молоком. Деньги пообещали вернуть, но время и настроение мне никто не вернёт.",1,0,0,1,1,1,0,0
"Не так давно, был заказ, но курьер перепутал с другим, доставка задержалась до часа. Связалась с поддержкой, уточнили, что заказ не возвращается курьеру. Курьер в свою очередь устроил «скандал» и потребовал вернуть заказ, в случае отказа, моего бы не было",0,0,1,1,0,0,0,0
Спасибо за работу<[NUM],0,1,0,1,0,0,1,0
Слишком много продукции замещено продукцией Самоката,1,0,0,0,0,0,1,0
Доставка оооочень долгая,0,0,1,0,0,0,0,0
"Доставка увеличилась по времени,а продукты стали стоить дороже и очень часто хромает качество- то срок заканчивается или прошел -то испорченые овощи и фрукты...",1,0,1,1,1,0,0,0
Почему подняли цену минимального заказа?!((,1,0,0,1,0,0,0,0
Часто опаздывают курьеры; неудобно следить в приложении за курьером,0,0,1,0,0,1,0,0
"Хорошо, но по сравнению с другими доставками продуктов, дорого",1,1,0,1,0,0,0,0
У меня задержка заказа,1,0,1,1,0,0,0,0
Доставщики часто косячат,0,0,1,0,0,1,0,0
"Все хорошо , но последнее время очень много опозданий , что логично , но тогда следует изначально указывать корректное время , что бы клиенты могли строить свои планы без привязки к тому что обещано , а в итоге в [NUM],[NUM] раза дольше",1,0,1,0,1,0,0,0
Все хорошо,0,1,1,1,0,0,0,1
"Очень странная политика наборов курьера, они почти никогда не читают комментарии, написано в звонок не звонить, [NUM] часов ночи , звонок в дверь, ребенок проснулся, поддержка молчит ничего не говорит",0,0,1,0,0,1,0,0
Ну лучше бы доставка была от [NUM] рублей,0,0,0,0,0,0,0,1
"Всегда систематически опаздывает доставка, причём очень сильно до часа бывает, именно задержка! Раньше это был сервис по быстрой доставке-сейчас проще заказать в сбермаркете быструю доставку, или озон в течении часа. Привезут быстрее. Разочаровал самокат",0,0,1,0,0,1,0,0
"Все прекрасно, но дорого",0,1,0,1,0,0,0,0
Очень долго,0,0,1,0,0,1,0,0
"Переделайте приложение, как Яндекс.Лавка, сделайте нормальную программу лояльности, чтобы можно было списывать бонусы деньгами, как Альфа Банк. Претензия не к Самокату, а к Сбербанку",1,1,1,1,1,1,1,1
Курьеры хамски себя ведут,0,0,1,0,0,0,0,0
Доставка [NUM] минут может занять время больше часа. И  всегда вообще дольше минимум в [NUM] раза,0,0,1,0,0,0,0,0
"Неплохо, но очень дорого",0,1,0,1,0,1,1,1
"Странный выбор супов, нет большинства позиций. Хотелось бы видеть бОльший ассортимент с лучшим качеством. Качество  супов от заказа к заказу разное. Всегда лотерея.",1,0,0,1,1,0,0,0
"Ещё ни разу не приехали за [NUM] минут, хотя именно это пишется при заказе. Это не критично, но в приложении следует указывать реальные сроки доставки.",0,1,1,0,0,0,0,0
Можно лучше,1,1,0,1,1,0,0,0
Очень много косяков с доставкой.,1,1,1,1,0,1,0,0
"Повышать цену и делать скидку, чтобы в итоге товар стоил как до акции-абсурд! Не делайте так!",1,1,1,1,1,0,0,0
Не хватает промокодов и акций,0,1,1,1,1,1,0,0
Долго доставляете заказ,0,0,1,0,0,1,0,0
"Часто отправляют продукты с исходящим сроком годности, хотя всегда прошу положить посвежее. Не прислушиваются к комментариям клиента. Мясо например решила у вас не заказывать, детские продукты тоже",0,1,0,1,1,0,0,0
"Все супер! Но я обожаю фруктовый лед , а его у вас никогда нет (",1,0,0,1,0,1,1,0
.,1,1,1,1,0,0,0,0
В сегодняшнем заказе все [NUM] груши гнилые!,0,0,0,1,1,0,0,0
